wid,weibo_link,content,img_urls,origin_img_urls,is_origin,location,publish_time,publish_tool,like_num,forward_num,comment_num
N3T1mry86,https://weibo.cn/comment/N3T1mry86?uid=7751678845&rl=0#cmtfrm,很疲软的样子！  ,,无,True,无,2023-06-05 13:37,微博网页版,5122,2,216
N3SOQb5TY,https://weibo.cn/comment/N3SOQb5TY?uid=7751678845&rl=0#cmtfrm,所有人，看看是铁几了？  ,,无,True,无,2023-06-05 13:06,微博网页版,6548,16,1032
N3SxRDryT,https://weibo.cn/comment/N3SxRDryT?uid=7751678845&rl=0#cmtfrm,日本股市早盘冲了32156点，连续改写33年来新高！  ,,无,True,无,2023-06-05 12:24,无,5611,8,195
N3SdWcvPD,https://weibo.cn/comment/N3SdWcvPD?uid=7751678845&rl=0#cmtfrm,"转发理由:早盘收在3232.81点，下午继续观察……收到请回复666  
原始用户: 广西小wu
转发内容: 按短线技术面看短线由3168和3189连线构成小短线反弹趋势，可以看到3256点左右。这位置也是上周一就分析给大家反压位，至于能不能有更大一点的空间，具体要看市场热点变化，个人看反抽到3256区域后谨慎.........收到请回复666  ",无,,False,无,2023-06-05 11:35,无,5302,9,521
N3S8MoD9M,https://weibo.cn/comment/N3S8MoD9M?uid=7751678845&rl=0#cmtfrm,这行情，其实挺折腾人的！  ,,无,True,无,2023-06-05 11:22,微博网页版,5529,0,157
N3RALcv1c,https://weibo.cn/comment/N3RALcv1c?uid=7751678845&rl=0#cmtfrm,"转发理由:等待反抽3256点，收到请回复666！  
原始用户: 广西小wu
转发内容: 按短线技术面看短线由3168和3189连线构成小短线反弹趋势，可以看到3256点左右。这位置也是上周一就分析给大家反压位，至于能不能有更大一点的空间，具体要看市场热点变化，个人看反抽到3256区域后谨慎.........收到请回复666  ",无,,False,无,2023-06-05 09:58,微博网页版,4810,9,610
N3Rz9BsCj,https://weibo.cn/comment/N3Rz9BsCj?uid=7751678845&rl=0#cmtfrm,"转发理由:日本股市目前冲了32065点，连续改写33年来新高！  
原始用户: 广西小wu
转发内容: 日本股市目前在攻32000点大关（试了31985点），截止目前上涨460点，再度改写了33年以来新高。  ",无,,False,无,2023-06-05 09:54,微博网页版,3726,2,97
N3RuiweJR,https://weibo.cn/comment/N3RuiweJR?uid=7751678845&rl=0#cmtfrm,按目前看，芯片，CPO，算力，软件，半导体设备等领先科技类股，中特估方面则是两桶油领先。  ,,无,True,无,2023-06-05 09:42,微博网页版,4634,6,69
N3RnLqcvG,https://weibo.cn/comment/N3RnLqcvG?uid=7751678845&rl=0#cmtfrm,按短线技术面看短线由3168和3189连线构成小短线反弹趋势，可以看到3256点左右。这位置也是上周一就分析给大家反压位，至于能不能有更大一点的空间，具体要看市场热点变化，个人看反抽到3256区域后谨慎.........收到请回复666  ,,无,True,无,2023-06-05 09:26,微博网页版,6306,53,888
N3Rgl2FFL,https://weibo.cn/comment/N3Rgl2FFL?uid=7751678845&rl=0#cmtfrm,日本股市目前在攻32000点大关（试了31985点），截止目前上涨460点，再度改写了33年以来新高。  ,,无,True,无,2023-06-05 09:08,微博网页版,4739,10,198
N3R8Nv22x,https://weibo.cn/comment/N3R8Nv22x?uid=7751678845&rl=0#cmtfrm,如果炒股是为了被套，亏损和贫困。那么，不炒股也是一种财富。  ,,无,True,无,2023-06-05 08:49,无,5944,33,308
N3MCvF20N,https://weibo.cn/comment/N3MCvF20N?uid=7751678845&rl=0#cmtfrm,对于当前的股市，我认为可以用三十六计中的：以逸待劳，然后用：擒贼擒王！  ,,无,True,无,2023-06-04 21:19,无,5708,32,301
N3MtGFsQW,https://weibo.cn/comment/N3MtGFsQW?uid=7751678845&rl=0#cmtfrm,"转发理由:京叔应该用：破釜沉舟  
原始用户: 广西小wu
转发内容: 按三十六计的招数来看：美恶霸采用的是借刀杀人和浑水摸鱼……  ",无,,False,无,2023-06-04 20:57,无,3768,6,78
N3MbAbFPX,https://weibo.cn/comment/N3MbAbFPX?uid=7751678845&rl=0#cmtfrm,按三十六计的招数来看：美恶霸采用的是借刀杀人和浑水摸鱼……  ,,无,True,无,2023-06-04 20:12,无,3662,13,112
N3LGjmDXE,https://weibo.cn/comment/N3LGjmDXE?uid=7751678845&rl=0#cmtfrm,掐指一算，我命中缺金！  ,,无,True,无,2023-06-04 18:55,无,4409,1,328
N3LhdiZvr,https://weibo.cn/comment/N3LhdiZvr?uid=7751678845&rl=0#cmtfrm,根据新股发行安排，下周有7只新股申购，包括2只科创板新股、5只创业板新股。  ,,无,True,无,2023-06-04 17:54,无,3942,3,136
N3KVKuGxM,https://weibo.cn/comment/N3KVKuGxM?uid=7751678845&rl=0#cmtfrm,不要联系那个不再属于你的人了，让时间冲淡一切！  ,,无,True,无,2023-06-04 17:01,无,4522,37,240
N3K9MEGeU,https://weibo.cn/comment/N3K9MEGeU?uid=7751678845&rl=0#cmtfrm,农历才四月份就如此严热了，罕见啊！  ,,无,True,无,2023-06-04 15:03,无,3801,3,202
N3JsDfylM,https://weibo.cn/comment/N3JsDfylM?uid=7751678845&rl=0#cmtfrm,"转发理由:太萌了，这娃……不打针哦！  
原始用户: 人民日报
转发内容: 【#自带Wink的萌娃也太可爱了吧#】2日，安徽六安，医生给萌娃检查身体时，萌娃突然wink，一脸幸福。网友：好可爱，居然无师自通！人民网的微博视频  ",无,,False,无,2023-06-04 13:16,无,2818,26,137
N3IYQayWi,https://weibo.cn/comment/N3IYQayWi?uid=7751678845&rl=0#cmtfrm,月头好大，晒到鬼都叫……  ,,无,True,无,2023-06-04 12:03,无,3280,2,131
N3HVW8Oxz,https://weibo.cn/comment/N3HVW8Oxz?uid=7751678845&rl=0#cmtfrm,"转发理由:这鸟儿真会玩！  
原始用户: 央视新闻
转发内容: 【气场拉满！#大鸨把自己开成一朵白牡丹#】近日，内蒙古大草原上的大鸨进入繁殖季。一只雄鸟施展绝技，把自己“变”成了一朵草原上随风摇曳的白牡丹↓↓网友：#看了好几遍才分清哪是头哪是屁股#农民频道的微博视频 @农民频道  ",无,,False,无,2023-06-04 09:23,无,2541,35,178
N3HOvrfLY,https://weibo.cn/comment/N3HOvrfLY?uid=7751678845&rl=0#cmtfrm,人口红利没了，房屋的刚需自然就降低了，加上现在不婚、不育主义者增多、这趋势一时半会改变不了！  ,,无,True,无,2023-06-04 09:05,无,4452,23,253
N3Hz21To7,https://weibo.cn/comment/N3Hz21To7?uid=7751678845&rl=0#cmtfrm,村民都开始求雨了……  ,,无,True,无,2023-06-04 08:27,无,3315,3,187
N3GMxnP8L,https://weibo.cn/comment/N3GMxnP8L?uid=7751678845&rl=0#cmtfrm,站在属于自己的高度，看自己该看的风景。天气热有天气热的风景……🙏  ,,无,True,无,2023-06-04 06:27,无,3608,21,205
N3GGe6JI6,https://weibo.cn/comment/N3GGe6JI6?uid=7751678845&rl=0#cmtfrm,"转发理由:多读书，长才气；讲诚信，聚人气；常勤奋，攒运气；稳心态，养静气；少计较，蓄和气；乐助人，添福气。共勉！  
原始用户: 人民日报
转发内容: 【夜读：滋养生命最好的方式】多读书，长才气；讲诚信，聚人气；常勤奋，攒运气；稳心态，养静气；少计较，蓄和气；乐助人，添福气。共勉！ 【夜读】滋养生命最好的方式  ",无,,False,无,2023-06-04 06:11,无,2402,84,141
N3Dlzj2tT,https://weibo.cn/comment/N3Dlzj2tT?uid=7751678845&rl=0#cmtfrm,大家早点休息，晚安！🙏  ,,无,True,无,2023-06-03 21:42,无,3286,6,242
N3CIe1VxR,https://weibo.cn/comment/N3CIe1VxR?uid=7751678845&rl=0#cmtfrm,"转发理由:理发、美容、美甲、美体瘦身等服务业发展不错！  
原始用户: 广西小wu
转发内容: 先是各种电商平台，后是各种直播带货平台，连续冲击后商店、百货、商场……纷纷倒下。实体商业模式己经体无完肤！  ",无,,False,无,2023-06-03 20:05,无,3124,6,123
N3CvRwqsN,https://weibo.cn/comment/N3CvRwqsN?uid=7751678845&rl=0#cmtfrm,先是各种电商平台，后是各种直播带货平台，连续冲击后商店、百货、商场……纷纷倒下。实体商业模式己经体无完肤！  ,,无,True,无,2023-06-03 19:35,无,3560,21,189
N3Cqh856z,https://weibo.cn/comment/N3Cqh856z?uid=7751678845&rl=0#cmtfrm,汗流浃背，实在热……这天气太反常了！  ,,无,True,无,2023-06-03 19:21,无,3162,2,141
N3BIY5sKA,https://weibo.cn/comment/N3BIY5sKA?uid=7751678845&rl=0#cmtfrm,"转发理由:这艘邮轮总长323.6米，共有2826间舱室，最多可容纳乘客5246人。  
原始用户: 央视新闻
转发内容: 【祝贺！#我国首艘国产大型邮轮完成起浮#】今天，我国首艘国产大型邮轮成功起浮移位，这意味着它的建造接近尾声。这艘邮轮总长323.6米，共有2826间舱室，最多可容纳乘客5246人。下一步，邮轮还将进行多项试验，#我国首艘国产大型邮轮本月6日出坞#，预计今年年底交付运营。一起看↓↓...全文 ",无,,False,无,2023-06-03 17:35,无,2227,20,95
N3Bz9BUuQ,https://weibo.cn/comment/N3Bz9BUuQ?uid=7751678845&rl=0#cmtfrm,经常否定自己的人，不用来往。  ,,无,True,无,2023-06-03 17:10,无,3242,21,124
N3AzKc5wb,https://weibo.cn/comment/N3AzKc5wb?uid=7751678845&rl=0#cmtfrm,"转发理由:最难做的事，就是认清自己。  
原始用户: wu2198
转发内容: 这个世界上最容易做的事，就是指责别人；最难做的事，就是认清自己。—— 泰戈尔  ",无,,False,无,2023-06-03 14:39,无,2948,33,108
N3zQiqzRA,https://weibo.cn/comment/N3zQiqzRA?uid=7751678845&rl=0#cmtfrm,"转发理由:月头好大，火辣辣计……  
原始用户: 广西小wu
转发内容: 晒死啀……39度！  ",无,,False,无,2023-06-03 12:47,无,2969,0,165
N3zr9mjtV,https://weibo.cn/comment/N3zr9mjtV?uid=7751678845&rl=0#cmtfrm,晒死啀……39度！  ,,无,True,无,2023-06-03 11:45,无,2810,3,223
N3yF3xBVb,https://weibo.cn/comment/N3yF3xBVb?uid=7751678845&rl=0#cmtfrm,"转发理由:广西欢迎您！  
原始用户: 央视新闻
转发内容: 【#夏天必不可少的小龙虾# 直播安排上了！】栽种初夏秧，稻谷满粮仓。今天，一起到安徽滁州，万亩“稻田虾”火热开捕，#解锁小龙虾的N种吃法#；去湖南长沙，采摘蓝莓；在广西横州，看茉莉花如何制茶。#三夏已至农事正忙#，戳↓一起感受！  央视新闻的微博视频  ",无,,False,无,2023-06-03 09:47,无,2071,8,103
N3yhnv95R,https://weibo.cn/comment/N3yhnv95R?uid=7751678845&rl=0#cmtfrm,"转发理由:说明老美的制造业回归，取得的成果。  
原始用户: 广西小wu
转发内容: 6月2日美国劳工部数据显示，美国5月非农新增就业33.9万人，高于预期19.5万人，连续第14个月超出预期，为2023年1月以来最大增幅。  ",无,,False,无,2023-06-03 08:48,无,3249,14,158
N3xZXgxW2,https://weibo.cn/comment/N3xZXgxW2?uid=7751678845&rl=0#cmtfrm,6月2日美国劳工部数据显示，美国5月非农新增就业33.9万人，高于预期19.5万人，连续第14个月超出预期，为2023年1月以来最大增幅。  ,,无,True,无,2023-06-03 08:05,无,2930,28,112
N3u6jtGWT,https://weibo.cn/comment/N3u6jtGWT?uid=7751678845&rl=0#cmtfrm,所有人，来一个……晚安了！🙏🙏🙏  ,,无,True,无,2023-06-02 22:10,无,3736,0,254
N3tGL6o5c,https://weibo.cn/comment/N3tGL6o5c?uid=7751678845&rl=0#cmtfrm,欧洲股市目前上涨1%左右！  ,,无,True,无,2023-06-02 21:07,无,3399,2,90
N3teOkmdq,https://weibo.cn/comment/N3teOkmdq?uid=7751678845&rl=0#cmtfrm,上交所决定于6月5日上市交易科创50ETF期权关于上海证券交易所科创50ETF期权上市交易有关事项的通知　　上证发〔2023〕90号　　各市场参与人：　　经中国证监会同意注册，上海证券交易所(以下简称本所)决定于2023年6月5日上市交易科创50ETF期权。现将有关事项通知如下：　　一、本次上市以下两个...全文 ,,无,True,无,2023-06-02 19:58,无,3072,39,113
N3t2z8R0y,https://weibo.cn/comment/N3t2z8R0y?uid=7751678845&rl=0#cmtfrm,周末大家不来广西学习么？  ,,无,True,无,2023-06-02 19:28,无,3152,2,203
N3sdSAhkp,https://weibo.cn/comment/N3sdSAhkp?uid=7751678845&rl=0#cmtfrm,今天北向资金净买入85.34亿元，单日净买入额创近4个月新高……洋葱够猛！  ,,无,True,无,2023-06-02 17:23,无,4425,5,134
N3rz40UFU,https://weibo.cn/comment/N3rz40UFU?uid=7751678845&rl=0#cmtfrm,万水千山总是情，辛苦了一周点个赞行不行？  ,,无,True,无,2023-06-02 15:43,无,10350,7,494
N3rr6wneh,https://weibo.cn/comment/N3rr6wneh?uid=7751678845&rl=0#cmtfrm,"转发理由:收到请回复666  
原始用户: 广西小wu
转发内容: 上周指数试3168后略有抵抗，本周市场承接抵抗试3186后小幅度反弹，截止今天试了3233.99点，与预期的阻力3256点略有距离，与前面的缺口3246点也小有距离。按技术面看自3418点调整以来的阻力继续是3256点，能不能过是下周观察的焦点。。。。。收到请回复666  ",无,,False,无,2023-06-02 15:23,无,4040,3,381
N3rj2BiOk,https://weibo.cn/comment/N3rj2BiOk?uid=7751678845&rl=0#cmtfrm,上周指数试3168后略有抵抗，本周市场承接抵抗试3186后小幅度反弹，截止今天试了3233.99点，与预期的阻力3256点略有距离，与前面的缺口3246点也小有距离。按技术面看自3418点调整以来的阻力继续是3256点，能不能过是下周观察的焦点。。。。。收到请回复666  ,,无,True,无,2023-06-02 15:03,微博网页版,4626,24,570
N3rfI2pp4,https://weibo.cn/comment/N3rfI2pp4?uid=7751678845&rl=0#cmtfrm,昨天，今天都是成交九千多亿，未能恢复万亿以上。  ,,无,True,无,2023-06-02 14:55,微博网页版,4716,3,111
N3rew7LYe,https://weibo.cn/comment/N3rew7LYe?uid=7751678845&rl=0#cmtfrm,"转发理由:只试了3233.99点，接受批评！  
原始用户: 广西小wu
转发内容: 多空目前继续争夺，今天只看冲3236点，就那么难吗？  ",无,,False,无,2023-06-02 14:52,微博网页版,4089,2,90
N3rbubLF5,https://weibo.cn/comment/N3rbubLF5?uid=7751678845&rl=0#cmtfrm,多空目前继续争夺，今天只看冲3236点，就那么难吗？  ,,无,True,无,2023-06-02 14:45,微博网页版,3987,4,78
N3r7BneYu,https://weibo.cn/comment/N3r7BneYu?uid=7751678845&rl=0#cmtfrm,英伟达CEO黄仁勋过几天来我们这边？GH200芯片给不给我们？  ,,无,True,无,2023-06-02 14:35,微博网页版,4175,2,91
N3r4oeHAS,https://weibo.cn/comment/N3r4oeHAS?uid=7751678845&rl=0#cmtfrm,日本股市上涨376点，收在33年来的新高。  ,,无,True,无,2023-06-02 14:27,微博网页版,3994,7,70
N3r3s25gI,https://weibo.cn/comment/N3r3s25gI?uid=7751678845&rl=0#cmtfrm,多头在继续组织力量冲3236  ,,无,True,无,2023-06-02 14:25,微博网页版,3921,0,56
N3r1w2Mp6,https://weibo.cn/comment/N3r1w2Mp6?uid=7751678845&rl=0#cmtfrm,"转发理由:企鹅第一轮反弹试了416.6港元。最近这波调整到了306港元！  
原始用户: 广西小wu
转发内容: 企鹅从775.5跌到前天的198.6港元，累计跌了74.39%，段王爷也是越跌越买，暂时是越套越深，按技术面看破二百大关后，略有反弹是合理的。至于后市会怎么样，什么地方才是真正的底部，在这里不探讨。我们只看看！  ",无,,False,无,2023-06-02 14:20,微博网页版,3501,9,65
N3r09AkqR,https://weibo.cn/comment/N3r09AkqR?uid=7751678845&rl=0#cmtfrm,"转发理由:在寻找金3  
原始用户: 广西小wu
转发内容: 今天是周五了，检查一下是铁几了？  ",无,,False,无,2023-06-02 14:17,微博网页版,4827,3,1165
N3qZjg877,https://weibo.cn/comment/N3qZjg877?uid=7751678845&rl=0#cmtfrm,"转发理由:试了3233.99点，就不能用力一点吗？  
原始用户: 广西小wu
转发内容: 今天早盘指数收外围股市刺激小幅度高开反弹，盘中是电商，电池材料，小金属等领先。按技术看自3418点以来的调整之3168后的反抽，阻力维持在3256点。那么，当前短线由3168与3186连线看反击3236和3256方向（其中缺口是3246点）是小结构；下午继续看反击3236方向，收到请回复666  ",无,,False,无,2023-06-02 14:15,微博网页版,3285,2,115
N3qRO7IJ3,https://weibo.cn/comment/N3qRO7IJ3?uid=7751678845&rl=0#cmtfrm,其实看深成指更能代表这两年的A股市场，按日线看自2021年2月19日深成指在16293点成拐点之后，指数是一路震荡式下跌的，这过程中出现了3次波段抵抗点，第一次是10087点，之后反弹到13121点转跌；第二次是10301点，之后反弹12246点转跌；第三次是本周试了10697点......由此可见震荡式下跌，至今还在持续...全文 ,,无,True,无,2023-06-02 13:56,微博网页版,4863,94,607
N3qL95beG,https://weibo.cn/comment/N3qL95beG?uid=7751678845&rl=0#cmtfrm,今天是周五了，检查一下是铁几了？  ,,无,True,无,2023-06-02 13:40,微博网页版,5693,12,926
N3qF4CD5f,https://weibo.cn/comment/N3qF4CD5f?uid=7751678845&rl=0#cmtfrm,目前地产股有几只冲板的，其中低价的品种活一些。行业的景气度，决定了它们的大方向，行业大洗牌之后才知道谁能活下来。  ,,无,True,无,2023-06-02 13:25,微博网页版,4460,6,94
N3qBvxEMq,https://weibo.cn/comment/N3qBvxEMq?uid=7751678845&rl=0#cmtfrm,"转发理由:截止目前看，暂时试了3232.61点！  
原始用户: 广西小wu
转发内容: 今天早盘指数收外围股市刺激小幅度高开反弹，盘中是电商，电池材料，小金属等领先。按技术看自3418点以来的调整之3168后的反抽，阻力维持在3256点。那么，当前短线由3168与3186连线看反击3236和3256方向（其中缺口是3246点）是小结构；下午继续看反击3236方向，收到请回复666  ",无,,False,无,2023-06-02 13:16,微博网页版,3476,5,76
N3qzziX4E,https://weibo.cn/comment/N3qzziX4E?uid=7751678845&rl=0#cmtfrm,日本股市目前上涨320点，继续冲刺33年来的新高，香港股市目前上涨690点，周三试了自22700点转跌后的新低18044点。  ,,无,True,无,2023-06-02 13:11,微博网页版,3602,1,49
